Units Processed,Time (s)
1033,1.0199990356341004e-05
1034,1.0399991879239678e-05
1035,9.799987310543656e-06
1036,1.0099989594891667e-05
1037,1.5400000847876072e-05
1038,5.999987479299307e-06
1039,7.00005330145359e-07
1040,1.0199990356341004e-05
1041,4.939999780617654e-05
1042,1.5099998563528061e-05
1043,1.6600009985268116e-05
1044,7.90000194683671e-06
1045,1.9000144675374031e-06
1046,1.1299998732283711e-05
1047,1.0599993402138352e-05
1048,1.6999838408082724e-06
1049,5.999754648655653e-07
1050,9.300012607127428e-06
1051,1.0599993402138352e-05
1052,9.899988071992993e-06
1053,1.0300020221620798e-05
1054,2.8999929782003164e-06
1055,6.00004568696022e-07
1056,9.499985026195645e-06
1057,1.0099989594891667e-05
1058,9.899988071992993e-06
1059,3.2999960239976645e-06
1060,5.00003807246685e-07
1061,1.0099989594891667e-05
1062,6.400019628927112e-06
1063,5.00003807246685e-07
1064,1.069999416358769e-05
1065,9.90001717582345e-06
1066,9.700015652924776e-06
1067,5.00003807246685e-07
1068,2.4999899324029684e-06
1069,4.999747034162283e-07
1070,3.0999945010989904e-06
1071,2.7999922167509794e-06
1072,5.5000127758830786e-06
1073,5.00003807246685e-07
1074,1.5199999324977398e-05
1075,1.09999964479357e-05
1076,1.6900012269616127e-05
1077,1.09999964479357e-05
1078,1.0099989594891667e-05
1079,7.499998901039362e-06
1080,7.00005330145359e-07
1081,9.69998654909432e-06
1082,1.0299991117790341e-05
1083,9.500014130026102e-06
1084,8.600007276982069e-06
1085,6.00004568696022e-07
1086,1.0299991117790341e-05
1087,9.799987310543656e-06
1088,8.90000956133008e-06
1089,1.0099989594891667e-05
1090,9.400013368576765e-06
1091,1.0099989594891667e-05
1092,1.0200019460171461e-05
1093,1.0199990356341004e-05
1094,1.0299991117790341e-05
1095,9.90001717582345e-06
1096,1.0100018698722124e-05
1097,9.90001717582345e-06
1098,9.899988071992993e-06
1099,9.899988071992993e-06
1100,1.0099989594891667e-05
1101,5.399982910603285e-06
1102,6.00004568696022e-07
1103,1.0400020983070135e-05
1104,9.99998883344233e-06
1105,9.899988071992993e-06
1106,1.0299991117790341e-05
1107,9.90001717582345e-06
1108,1.0200019460171461e-05
1109,1.0299991117790341e-05
1110,1.0199990356341004e-05
1111,9.69998654909432e-06
1112,9.600014891475439e-06
1113,9.700015652924776e-06
1114,1.0099989594891667e-05
1115,9.099981980398297e-06
1116,6.00004568696022e-07
1117,1.0199990356341004e-05
1118,9.99998883344233e-06
1119,9.800016414374113e-06
1120,5.00003807246685e-07
1121,1.0600022505968809e-05
1122,9.99998883344233e-06
1123,1.0299991117790341e-05
1124,4.999979864805937e-06
1125,5.00003807246685e-07
1126,9.200011845678091e-06
1127,1.0300020221620798e-05
1128,1.0000017937272787e-05
1129,7.199996616691351e-06
1130,5.00003807246685e-07
1131,1.0499992640689015e-05
1132,1.0199990356341004e-05
1133,1.0299991117790341e-05
1134,9.400013368576765e-06
1135,1.0200019460171461e-05
1136,1.2800010154023767e-05
1137,1.00000761449337e-06
1138,9.00006853044033e-07
1139,9.00006853044033e-07
1140,8.999777492135763e-07
1141,3.7999998312443495e-06
1142,7.00005330145359e-07
1143,7.999769877642393e-07
1144,8.00006091594696e-07
1145,7.999769877642393e-07
1146,3.0999945010989904e-06
1147,7.999769877642393e-07
1148,9.00006853044033e-07
1149,3.7999998312443495e-06
1150,8.00006091594696e-07
1151,1.5400000847876072e-05
1152,1.4999997802078724e-05
1153,4.0000013541430235e-06
1154,7.999769877642393e-07
1155,1.3899989426136017e-05
1156,1.5199999324977398e-05
1157,7.700000423938036e-06
1158,8.00006091594696e-07
1159,1.4300021575763822e-05
1160,1.5099998563528061e-05
1161,9.00006853044033e-07
1162,1.4999997802078724e-05
1163,1.2300006346777081e-05
1164,8.00006091594696e-07
1165,1.5699974028393626e-05
1166,1.4299992471933365e-05
1167,1.2900010915473104e-05
1168,1.0200019460171461e-05
1169,1.0000017937272787e-05
1170,9.99998883344233e-06
1171,2.900022082030773e-06
1172,6.00004568696022e-07
1173,2.2999884095042944e-06
1174,5.00003807246685e-07
1175,1.0100018698722124e-05
1176,1.0399991879239678e-05
1177,1.0199990356341004e-05
1178,7.00005330145359e-07
1179,1.0099989594891667e-05
1180,2.5999906938523054e-06
1181,5.00003807246685e-07
1182,9.90001717582345e-06
1183,9.800016414374113e-06
1184,9.600014891475439e-06
1185,1.0499992640689015e-05
1186,1.0399991879239678e-05
1187,1.3999990187585354e-05
1188,7.499998901039362e-06
1189,6.00004568696022e-07
1190,9.800016414374113e-06
1191,1.0199990356341004e-05
1192,9.99998883344233e-06
1193,2.9999937396496534e-06
1194,5.00003807246685e-07
1195,1.0399991879239678e-05
1196,1.0299991117790341e-05
1197,1.0299991117790341e-05
1198,9.899988071992993e-06
1199,9.69998654909432e-06
1200,1.0199990356341004e-05
1201,1.0000017937272787e-05
1202,1.0399991879239678e-05
1203,1.0399991879239678e-05
1204,1.0099989594891667e-05
1205,1.0399991879239678e-05
1206,9.899988071992993e-06
1207,9.599985787644982e-06
1208,9.500014130026102e-06
1209,2.9999937396496534e-06
1210,5.00003807246685e-07
1211,9.299983503296971e-06
1212,1.3399985618889332e-05
1213,1.0000017937272787e-05
1214,1.0199990356341004e-05
1215,1.0399991879239678e-05
1216,1.0399991879239678e-05
1217,1.0199990356341004e-05
1218,1.7999846022576094e-06
1219,6.999762263149023e-07
1220,9.99998883344233e-06
1221,9.899988071992993e-06
1222,9.69998654909432e-06
1223,9.90001717582345e-06
1224,9.700015652924776e-06
1225,1.0000017937272787e-05
1226,1.0099989594891667e-05
1227,1.0299991117790341e-05
1228,9.299983503296971e-06
1229,6.00004568696022e-07
1230,1.0100018698722124e-05
1231,9.700015652924776e-06
1232,1.0000017937272787e-05
1233,9.90001717582345e-06
1234,1.0500021744519472e-05
1235,1.0000017937272787e-05
1236,8.90000956133008e-06
1237,9.499985026195645e-06
1238,9.899988071992993e-06
1239,1.0099989594891667e-05
1240,9.499985026195645e-06
1241,2.4999899324029684e-06
1242,6.00004568696022e-07
1243,1.0100018698722124e-05
1244,1.0400020983070135e-05
1245,9.899988071992993e-06
1246,1.0100018698722124e-05
1247,1.0400020983070135e-05
1248,1.0199990356341004e-05
1249,1.0099989594891667e-05
1250,1.0199990356341004e-05
1251,9.99998883344233e-06
1252,1.1999800335615873e-06
1253,5.00003807246685e-07
1254,1.0000017937272787e-05
1255,9.90001717582345e-06
1256,9.399984264746308e-06
1257,1.0099989594891667e-05
1258,6.099988240748644e-06
1259,6.00004568696022e-07
1260,6.00004568696022e-07
1261,5.00003807246685e-07
1262,5.00003807246685e-07
1263,7.599999662488699e-06
1264,5.00003807246685e-07
1265,5.999754648655653e-07
1266,5.00003807246685e-07
1267,5.00003807246685e-07
1268,1.8999853637069464e-06
1269,4.999747034162283e-07
1270,6.00004568696022e-07
1271,2.4999899324029684e-06
1272,5.00003807246685e-07
1273,9.90001717582345e-06
1274,1.0200019460171461e-05
1275,9.599985787644982e-06
1276,1.200000406242907e-05
1277,1.0499992640689015e-05
1278,9.799987310543656e-06
1279,1.0599993402138352e-05
1280,1.0300020221620798e-05
1281,9.700015652924776e-06
1282,9.90001717582345e-06
1283,9.99998883344233e-06
1284,9.69998654909432e-06
1285,1.0099989594891667e-05
1286,1.8999853637069464e-06
1287,6.00004568696022e-07
1288,9.200011845678091e-06
1289,1.0300020221620798e-05
1290,1.0099989594891667e-05
1291,4.699977580457926e-06
1292,6.00004568696022e-07
1293,1.0299991117790341e-05
1294,9.499985026195645e-06
1295,8.800008799880743e-06
1296,5.00003807246685e-07
1297,1.0600022505968809e-05
1298,1.0099989594891667e-05
1299,5.00003807246685e-07
1300,7.099995855242014e-06
1301,6.00004568696022e-07
1302,1.0100018698722124e-05
1303,1.2100004823878407e-05
1304,1.0000017937272787e-05
1305,4.3000036384910345e-06
1306,1.00000761449337e-06
1307,1.0599993402138352e-05
1308,1.0500021744519472e-05
1309,1.85999961104244e-05
1310,1.1900003300979733e-05
1311,1.1199997970834374e-05
1312,9.199982741847634e-06
1313,7.00005330145359e-07
1314,1.0099989594891667e-05
1315,8.300004992634058e-06
1316,5.00003807246685e-07
1317,1.0300020221620798e-05
1318,1.0299991117790341e-05
1319,7.199996616691351e-06
1320,5.00003807246685e-07
1321,9.400013368576765e-06
1322,1.0399991879239678e-05
1323,1.0199990356341004e-05
1324,9.599985787644982e-06
1325,5.999754648655653e-07
1326,7.099995855242014e-06
1327,6.00004568696022e-07
1328,5.4000120144337416e-06
1329,6.00004568696022e-07
1330,1.0400020983070135e-05
1331,6.699992809444666e-06
1332,5.00003807246685e-07
1333,9.69998654909432e-06
1334,1.0599993402138352e-05
1335,2.1999876480549574e-06
1336,6.00004568696022e-07
1337,1.0200019460171461e-05
1338,9.200011845678091e-06
1339,2.100015990436077e-06
1340,4.999747034162283e-07
1341,9.200011845678091e-06
1342,1.0000017937272787e-05
1343,1.0300020221620798e-05
1344,1.0099989594891667e-05
1345,4.8000074457377195e-06
1346,5.00003807246685e-07
1347,1.0199990356341004e-05
1348,4.9000082071870565e-06
1349,2.7999922167509794e-06
1350,2.2199994418770075e-05
1351,4.1000021155923605e-06
1352,7.999769877642393e-07
1353,1.5600002370774746e-05
1354,8.00006091594696e-07
1355,1.0200019460171461e-05
1356,1.0799994925037026e-05
1357,1.0099989594891667e-05
1358,1.0299991117790341e-05
1359,2.500019036233425e-06
1360,5.00003807246685e-07
1361,9.899988071992993e-06
1362,6.599992047995329e-06
1363,6.00004568696022e-07
1364,9.99998883344233e-06
1365,9.899988071992993e-06
1366,9.799987310543656e-06
1367,9.99998883344233e-06
1368,1.0000017937272787e-05
1369,9.800016414374113e-06
1370,1.0000017937272787e-05
1371,9.000010322779417e-06
1372,9.099981980398297e-06
1373,5.00003807246685e-07
1374,3.4500000765547156e-05
1375,9.99998883344233e-06
1376,7.199996616691351e-06
1377,5.00003807246685e-07
1378,9.599985787644982e-06
1379,1.0399991879239678e-05
1380,1.9000144675374031e-06
1381,5.999754648655653e-07
1382,1.0599993402138352e-05
1383,8.000002708286047e-06
1384,5.00003807246685e-07
1385,2.5999906938523054e-06
1386,6.00004568696022e-07
1387,5.00003807246685e-07
1388,5.00003807246685e-07
1389,5.00003807246685e-07
1390,2.5999906938523054e-06
1391,4.999747034162283e-07
1392,6.00004568696022e-07
1393,5.00003807246685e-07
1394,6.00004568696022e-07
1395,2.100015990436077e-06
1396,5.00003807246685e-07
1397,6.00004568696022e-07
1398,2.500019036233425e-06
1399,6.00004568696022e-07
1400,1.0199990356341004e-05
1401,9.899988071992993e-06
1402,9.69998654909432e-06
1403,1.0399991879239678e-05
1404,1.0299991117790341e-05
1405,9.600014891475439e-06
1406,1.0499992640689015e-05
1407,9.899988071992993e-06
1408,1.0399991879239678e-05
1409,1.0600022505968809e-05
1410,1.0299991117790341e-05
1411,1.3400014722719789e-05
1412,1.069999416358769e-05
1413,9.99998883344233e-06
1414,9.99998883344233e-06
1415,9.599985787644982e-06
1416,9.000010322779417e-06
1417,1.0100018698722124e-05
1418,1.2999807950109243e-06
1419,5.00003807246685e-07
1420,1.0499992640689015e-05
1421,1.0299991117790341e-05
1422,1.0099989594891667e-05
1423,1.0199990356341004e-05
1424,1.0500021744519472e-05
1425,8.90000956133008e-06
1426,9.90001717582345e-06
1427,9.90001717582345e-06
1428,9.500014130026102e-06
1429,1.0299991117790341e-05
1430,1.0199990356341004e-05
1431,9.000010322779417e-06
1432,5.00003807246685e-07
1433,1.0199990356341004e-05
1434,9.400013368576765e-06
1435,2.8999929782003164e-06
1436,7.00005330145359e-07
1437,1.0300020221620798e-05
1438,5.00003807246685e-07
1439,1.0000017937272787e-05
1440,4.1000021155923605e-06
1441,4.999747034162283e-07
1442,1.0299991117790341e-05
1443,1.0199990356341004e-05
1444,9.700015652924776e-06
1445,1.5400000847876072e-05
1446,1.0499992640689015e-05
1447,1.0399991879239678e-05
1448,5.0000089686363935e-06
1449,6.00004568696022e-07
1450,9.599985787644982e-06
1451,1.0399991879239678e-05
1452,1.0400020983070135e-05
1453,1.0300020221620798e-05
1454,9.599985787644982e-06
1455,9.600014891475439e-06
1456,9.90001717582345e-06
1457,9.90001717582345e-06
1458,6.799993570894003e-06
1459,2.300017513334751e-06
1460,1.789999078027904e-05
1461,1.5199999324977398e-05
1462,1.8099992303177714e-05
1463,8.300004992634058e-06
1464,2.1999876480549574e-06
1465,1.6900012269616127e-05
1466,1.5399971744045615e-05
1467,1.8099992303177714e-05
1468,2.2999884095042944e-06
1469,1.3199984095990658e-05
1470,1.6399979358538985e-05
1471,1.7499987734481692e-05
1472,1.5900004655122757e-05
1473,1.780001912266016e-05
1474,1.7999991541728377e-05
1475,1.6300007700920105e-05
1476,1.7099984688684344e-05
1477,1.5700003132224083e-05
1478,3.0999945010989904e-06
1479,2.00001522898674e-06
1480,1.5900004655122757e-05
1481,1.0799994925037026e-05
1482,1.100008375942707e-06
1483,1.1299998732283711e-05
1484,1.7399986973032355e-05
1485,1.0399991879239678e-05
1486,1.0899995686486363e-05
1487,1.1500000255182385e-05
1488,1.6999983927235007e-05
1489,1.5400000847876072e-05
1490,1.1099997209385037e-05
1491,1.650000922381878e-05
1492,1.0500021744519472e-05
1493,9.399984264746308e-06
1494,1.610000617802143e-05
1495,1.170000177808106e-05
1496,9.99998883344233e-06
1497,1.0200019460171461e-05
1498,2.4999899324029684e-06
1499,8.00006091594696e-07
1500,1.0099989594891667e-05
1501,1.6999983927235007e-05
1502,1.2399978004395962e-05
1503,2.200016751885414e-06
1504,8.00006091594696e-07
1505,2.2199994418770075e-05
1506,5.999987479299307e-06
1507,9.999785106629133e-07
1508,7.700000423938036e-06
1509,6.999762263149023e-07
1510,9.599985787644982e-06
1511,1.4899997040629387e-05
1512,9.199982741847634e-06
1513,6.00004568696022e-07
1514,1.0199990356341004e-05
1515,1.6999838408082724e-06
1516,2.100015990436077e-06
1517,1.610000617802143e-05
1518,1.5600002370774746e-05
1519,1.6499980119988322e-05
1520,7.700000423938036e-06
1521,1.8999853637069464e-06
1522,1.7999991541728377e-05
1523,9.399984264746308e-06
1524,3.6999990697950125e-06
1525,1.8999853637069464e-06
1526,1.5199999324977398e-05
1527,3.5999983083456755e-06
1528,1.4999823179095984e-06
1529,4.1000021155923605e-06
1530,1.1999800335615873e-06
1531,1.5400000847876072e-05
1532,1.2900010915473104e-05
1533,9.00006853044033e-07
1534,1.5099998563528061e-05
1535,1.4899997040629387e-05
1536,1.3999990187585354e-05
1537,1.4400022337213159e-05
1538,1.550000160932541e-05
1539,1.4999997802078724e-05
1540,1.479999627918005e-05
1541,1.4899997040629387e-05
1542,1.0400020983070135e-05
1543,1.600012183189392e-06
1544,1.4899997040629387e-05
1545,1.5400000847876072e-05
1546,1.4300021575763822e-05
1547,1.4499993994832039e-05
1548,1.4199991710484028e-05
1549,5.299982149153948e-06
1550,9.00006853044033e-07
1551,1.500002690590918e-05
1552,1.4099990949034691e-05
1553,1.4599994756281376e-05
1554,2.409997978247702e-05
1555,1.550000160932541e-05
1556,1.4199991710484028e-05
1557,1.479999627918005e-05
1558,1.37000170070678e-05
1559,7.099995855242014e-06
1560,9.999785106629133e-07
1561,1.3999990187585354e-05
1562,1.479999627918005e-05
1563,1.4899997040629387e-05
1564,1.0399991879239678e-05
1565,9.00006853044033e-07
1566,1.550000160932541e-05
1567,1.3999990187585354e-05
1568,8.000002708286047e-06
1569,8.00006091594696e-07
1570,1.5300000086426735e-05
1571,1.3899989426136017e-05
1572,8.999777492135763e-07
1573,1.37000170070678e-05
1574,1.5199999324977398e-05
1575,1.3299984857439995e-05
1576,2.9999937396496534e-06
1577,8.99998121894896e-06
1578,1.9999861251562834e-06
1579,1.6300007700920105e-05
1580,8.000002708286047e-06
1581,1.00000761449337e-06
1582,3.5999983083456755e-06
1583,8.00006091594696e-07
1584,1.3999990187585354e-05
1585,7.999769877642393e-07
1586,1.5099998563528061e-05
1587,7.999769877642393e-07
1588,8.600007276982069e-06
1589,7.00005330145359e-07
1590,4.0000013541430235e-06
1591,6.999762263149023e-07
1592,1.4699995517730713e-05
1593,1.4499993994832039e-05
1594,8.200004231184721e-06
1595,7.999769877642393e-07
1596,1.4899997040629387e-05
1597,1.4399993233382702e-05
1598,1.5300000086426735e-05
1599,2.100015990436077e-06
1600,6.999762263149023e-07
1601,1.4999997802078724e-05
1602,1.4599994756281376e-05
1603,1.479999627918005e-05
1604,1.4699995517730713e-05
1605,1.5199999324977398e-05
1606,1.2600008631125093e-05
1607,1.00000761449337e-06
1608,1.5100027667358518e-05
1609,1.4499993994832039e-05
1610,8.00006091594696e-07
1611,9.90001717582345e-06
1612,9.99998883344233e-06
1613,7.199996616691351e-06
1614,5.00003807246685e-07
1615,1.0200019460171461e-05
1616,9.600014891475439e-06
1617,9.90001717582345e-06
1618,3.0999945010989904e-06
1619,5.00003807246685e-07
1620,7.800001185387373e-06
1621,5.00003807246685e-07
1622,9.899988071992993e-06
1623,9.299983503296971e-06
1624,1.7999846022576094e-06
1625,5.00003807246685e-07
1626,1.0100018698722124e-05
1627,8.600007276982069e-06
1628,7.099995855242014e-06
1629,5.00003807246685e-07
1630,6.099988240748644e-06
1631,5.00003807246685e-07
1632,3.6999990697950125e-06
1633,5.00003807246685e-07
1634,8.899980457499623e-06
1635,9.69998654909432e-06
1636,9.400013368576765e-06
1637,9.300012607127428e-06
1638,8.500006515532732e-06
1639,2.100015990436077e-06
1640,9.200011845678091e-06
1641,9.499985026195645e-06
1642,9.799987310543656e-06
1643,5.00003807246685e-07
1644,9.300012607127428e-06
1645,9.800016414374113e-06
1646,6.400019628927112e-06
1647,6.00004568696022e-07
1648,4.1000021155923605e-06
1649,5.999754648655653e-07
1650,1.0199990356341004e-05
1651,9.700015652924776e-06
1652,1.200009137392044e-06
1653,5.00003807246685e-07
1654,9.599985787644982e-06
1655,9.799987310543656e-06
1656,8.90000956133008e-06
1657,5.00003807246685e-07
1658,1.2200005585327744e-05
1659,1.200000406242907e-05
1660,8.499977411702275e-06
1661,8.00006091594696e-07
1662,9.399984264746308e-06
1663,9.499985026195645e-06
1664,5.799985956400633e-06
1665,5.999754648655653e-07
1666,5.00003807246685e-07
1667,5.00003807246685e-07
1668,5.00003807246685e-07
1669,2.600019797682762e-06
1670,6.00004568696022e-07
1671,4.699977580457926e-06
1672,5.00003807246685e-07
1673,5.600013537332416e-06
1674,5.999754648655653e-07
1675,6.00004568696022e-07
1676,4.999747034162283e-07
1677,6.00004568696022e-07
1678,2.0999868866056204e-06
1679,2.100015990436077e-06
1680,1.00000761449337e-06
1681,3.2999960239976645e-06
1682,8.00006091594696e-07
1683,9.99998883344233e-06
1684,9.899988071992993e-06
1685,1.0299991117790341e-05
1686,1.0099989594891667e-05
1687,9.99998883344233e-06
1688,1.2400007108226418e-05
1689,1.100008375942707e-06
1690,1.689998316578567e-05
1691,1.0599993402138352e-05
1692,8.600007276982069e-06
1693,2.700020559132099e-06
